Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Principio activo (product.metafields.shopify.active-ingredient),Grupo de edad (product.metafields.shopify.age-group),Contenido de “”Alcohol/Disolvente” (product.metafields.shopify.alcohol-solvent-content),Aceite base (product.metafields.shopify.base-oil),Área del cuerpo (product.metafields.shopify.body-area),Tipo de vela (product.metafields.shopify.candle-type),Color (product.metafields.shopify.color-pattern),Ingredientes constitutivos (product.metafields.shopify.constitutive-ingredients),Función cosmética (product.metafields.shopify.cosmetic-function),Tipo de agente exfoliante (product.metafields.shopify.exfoliating-agent-type),Acabado (product.metafields.shopify.finish),Fragancia (product.metafields.shopify.fragrance),Formato de set de regalo (product.metafields.shopify.gift-set-format),Función de calor (product.metafields.shopify.heat-function),Estilo de porta incienso (product.metafields.shopify.incense-holder-style),Tipo de incienso (product.metafields.shopify.incense-type),Ingredientes (product.metafields.shopify.ingredients),Técnica de masaje (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Ocasión (product.metafields.shopify.occasion),Tipo de embalaje (product.metafields.shopify.package-type),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Forma del producto (product.metafields.shopify.product-form),Aroma (product.metafields.shopify.scent),Estación (product.metafields.shopify.season),Forma (product.metafields.shopify.shape),Efecto del cuidado de la piel (product.metafields.shopify.skin-care-effect),Adecuado para tipo de piel (product.metafields.shopify.suitable-for-skin-type),Espacio adecuado (product.metafields.shopify.suitable-space),Sexo objetivo (product.metafields.shopify.target-gender),Textura (product.metafields.shopify.texture),Tema (product.metafields.shopify.theme),Tipo de uso (product.metafields.shopify.usage-type),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Chile,Price / Chile,Compare At Price / Chile,Status
velas-premium-new,,,,,,,,,Ritual Calma Profunda & Sueño · (Lavanda & Ciprés),,,,,,,,'4300102,0.0,shopify,36,deny,manual,19990,0,true,true,,,,,'7790000000010,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9160898.jpg?v=1769709610,2,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-8532193.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Balance Emocional · (Jazmín & Rosas),,,,,,,,'4300103,0.0,shopify,36,deny,manual,19990,0,true,true,,,,,'7790000000027,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-8532193.jpg?v=1769709610,3,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-2787730.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Serenidad & Silencio Interior · (Gardenia & Lilas),,,,,,,,'4300104,0.0,shopify,34,deny,manual,19990,0,true,true,,,,,'7790000000034,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-2787730.jpg?v=1769709610,4,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-3950312.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Armonía & Calidez · (Coco & Sándalo),,,,,,,,'4300105,0.0,shopify,36,deny,manual,19990,0,true,true,,,,,'7790000000041,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-3950312.jpg?v=1769709610,5,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9392780.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Fortaleza & Protección · (Maderas de Oriente),,,,,,,,'4300106,0.0,shopify,36,deny,manual,19990,0,true,true,,,,,'7790000000058,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9392780.jpg?v=1769709610,6,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-6123713.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Conciencia & Presencia · (Jardines de Arabia),,,,,,,,'4300107,0.0,shopify,36,deny,manual,19990,0,true,true,,,,,'7790000000065,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-6123713.jpg?v=1769709610,7,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9453488.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Prosperidad & Gratitud · (Bambú & Geranios),,,,,,,,'4300108,0.0,shopify,34,deny,manual,19990,0,true,true,,,,,'7790000000072,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9453488.jpg?v=1769709610,8,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9123284.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Pureza & Renuevo · (Verbena & Limón),,,,,,,,'4300109,0.0,shopify,34,deny,manual,19990,0,true,true,,,,,'7790000000089,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9123284.jpg?v=1769709610,9,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9123284.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Feminidad & Sensualidad · (Floral Fig),,,,,,,,'4300110,0.0,shopify,33,deny,manual,19990,0,true,true,,,,,'7790000000096,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-2618744.jpg?v=1769709610,10,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-2618744.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,Ritual Energía & Optimismo · (Pink Citrus),,,,,,,,'4300111,0.0,shopify,33,deny,manual,19990,0,true,true,,,,,'7790000000102,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-9815554.jpg?v=1769709610,11,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-6238823.jpg?v=1769709610,kg,,7077,,,,
velas-premium-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-3243291.jpg?v=1769709610,12,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-premium-new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-de-soja-premium-nueva-version-con-mas-aroma-y-doble-mecha-5763329.jpg?v=1769709610,13,Velas de Soja PREMIUM – Nueva Versión con Más Aroma y Doble Mecha - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,Velas Premium de Soja XL 2 Mechas - Aquí & Ahora,"<h2>✨ Vela Ritual XL de Soja · Doble Mecha – Aquí &amp; Ahora</h2>
<p>No es solo una vela. Es el momento que te estás debiendo.</p>
<p>Una vela premium de soja natural, hecha a mano en Argentina, creada para acompañar rituales de intención, descanso y bienestar. Su formato XL con doble mecha entrega una luz cálida, un quemado más parejo y una experiencia aromática envolvente que transforma el espacio según la intención que quieras activar.</p>
<ul>
<li><strong>Cera de soja 100% natural</strong></li>
<li>
<strong>Doble mecha</strong> para un quemado uniforme</li>
<li><strong>Aroma profundo y duradero</strong></li>
<li><strong>Hecha a mano en Argentina</strong></li>
<li>
<strong>Contenido:</strong> 315 g</li>
<li>
<strong>Duración estimada:</strong> aproximadamente 46 horas</li>
</ul>
<h3>🌿 Elige tu ritual</h3>
<p>Si no sabes cuál elegir, guíate por la intención que quieres activar:</p>
<ul>
<li>
<strong>Bienestar:</strong> autocuidado y contención emocional</li>
<li>
<strong>Relajación:</strong> descanso profundo y sueño reparador</li>
<li>
<strong>Armonía:</strong> equilibrio interior y calma</li>
<li>
<strong>Serenidad:</strong> silencio mental y suavidad emocional</li>
<li>
<strong>Conciencia:</strong> enfoque, claridad y presencia</li>
<li>
<strong>Prosperidad:</strong> abundancia, trabajo y crecimiento</li>
<li>
<strong>Pureza:</strong> limpieza energética y renovación</li>
<li>
<strong>Templanza:</strong> conexión espiritual y equilibrio interno</li>
<li>
<strong>Pink Citrus:</strong> energía, vitalidad y optimismo</li>
<li>
<strong>Floral Fig:</strong> dulzura, feminidad y sensualidad suave</li>
</ul>
<h3>✨ Rituales por aroma</h3>
<p><strong>Ritual Bienestar · Vainilla &amp; Neroli</strong><br>Aroma dulce y floral que envuelve el espacio en una sensación de abrigo, suavidad y cuidado personal.<br><em>Ideal para:</em> autocuidado, descanso y contención emocional.</p>
<p><strong>Ritual Relajación · Lavanda &amp; Cedro</strong><br>Fragancia herbal y amaderada que calma la mente y favorece el descanso profundo.<br><em>Ideal para:</em> encender antes de dormir o bajar el ritmo al final del día.</p>
<p><strong>Ritual Serenidad · Gardenia &amp; Lilas</strong><br>Aroma floral suave que transmite paz, claridad emocional y suavidad interior.<br><em>Ideal para:</em> lectura, silencio, pausa o momentos tranquilos.</p>
<p><strong>Ritual Armonía · Coco &amp; Sándalo</strong><br>Combinación cálida y envolvente que equilibra cuerpo, mente y emociones.<br><em>Ideal para:</em> baños relajantes, cuidado personal y espacios íntimos.</p>
<p><strong>Ritual Templanza · Esencias de la India</strong><br>Notas orientales y herbales que invitan a la introspección y la conexión espiritual.<br><em>Ideal para:</em> rituales de limpieza, meditación o nuevos comienzos.</p>
<p><strong>Ritual Conciencia · Jardines de Arabia</strong><br>Fragancia floral exótica que despierta la mente y favorece la concentración.<br><em>Ideal para:</em> estudio, yoga, journaling o mindfulness.</p>
<p><strong>Ritual Prosperidad · Bambú &amp; Geranios</strong><br>Aroma verde y fresco que renueva la energía del hogar y acompaña procesos de crecimiento.<br><em>Ideal para:</em> comenzar la jornada laboral, ordenar ideas o iniciar proyectos.</p>
<p><strong>Ritual Pureza · Verbena &amp; Limón</strong><br>Fragancia cítrica y limpia que purifica ambientes y despeja la mente.<br><em>Ideal para:</em> renovar la energía del hogar o refrescar espacios.</p>
<p><strong>Ritual Pink Citrus · Pomelo &amp; Mandarina</strong><br>Aroma vibrante y luminoso que eleva el ánimo y activa la motivación.<br><em>Ideal para:</em> empezar el día con energía, movimiento y optimismo.</p>
<p><strong>Ritual Floral Fig · Higos &amp; Flores Blancas</strong><br>Fragancia suave, frutal y floral que invita al amor propio y a una sensualidad tranquila.<br><em>Ideal para:</em> rutinas de belleza, momentos personales o cierre del día.</p>
<h3>🕯️ Cómo usar tu vela</h3>
<ul>
<li>Recorta ambas mechas antes de cada uso</li>
<li>En el primer encendido, deja que la cera se derrita hasta los bordes</li>
<li>No la enciendas por más de 3 horas continuas</li>
<li>No la dejes sin supervisión</li>
<li>Úsala sobre superficies resistentes al calor</li>
</ul>
<h3>🤍 Un ritual para acompañarte</h3>
<p>Estas velas fueron creadas para transformar una pausa cotidiana en un momento con intención. Elige la que más conecte contigo hoy y deja que su luz y aroma acompañen tu espacio, tu energía y tu ritual.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Candles,Vela Aromatica,"bienestar, lavanda, neroli, todo velas, vainilla, vela aromática, velas, Velas de soja",true,MODELOS,BIENESTAR - Vainilla & Neroli con Canela,,,,,,,,'6060001,0.0,shopify,32,deny,manual,20990,0,true,true,,,,,'7798344773553,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9047.jpg?v=1769707069,1,"",false,Velas de Soja XL 2 Mechas - Aquí & Ahora | Portal Zen,"Luz cálida y fragancia para tu ritual diario con notas de lavanda, neroli, vainilla. Hecho a mano en Chile. Descúbrelo en Portal Zen.",588,,,,,,,,,,,,,,,,,,recipiente,marron; floral; amarillo; beige; bronce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9047.jpg?v=1769707069,kg,,8242,true,,,active
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,RELAJACION - Lavanda & Cedro con Flores Secas,,,,,,,,'6060002,0.0,shopify,32,deny,manual,20990,0,true,true,,,,,'7798344773560,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-premium-de-soja-xl-2-mechas-aquiahora-5902934.jpg?v=1769735047,2,Velas Premium de soja XL 2 Mechas - Aqui&Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9057.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,SERENIDAD - Gardenia & Lilas con Flores secas,,,,,,,,'6060003,0.0,shopify,35,deny,manual,20990,0,true,true,,,,,'7798344773577,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9057.jpg?v=1769708404,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9082.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,ARMONIA - Coco y Sandalo con Escamas de Coco,,,,,,,,'6060004,0.0,shopify,33,deny,manual,20990,0,true,true,,,,,'7798344773584,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9082.jpg?v=1769708404,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9373.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,TEMPLANZA - Esencias de la India con Paico,,,,,,,,'6060005,0.0,shopify,35,deny,manual,20990,0,true,true,,,,,'7798344773591,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9380.jpg?v=1769708404,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-premium-de-soja-xl-2-mechas-aquiahora-3756646.jpg?v=1769735047,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,CONCIENCIA - Jardines de Arabia con Hibiscus,,,,,,,,'6060006,0.0,shopify,35,deny,manual,20990,0,true,true,,,,,'7798344773607,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9373.jpg?v=1769708404,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9071.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,PROSPERIDAD - Bambu & Geranios con Avena,,,,,,,,'6060007,0.0,shopify,34,continue,manual,20990,0,true,true,,,,,'7798344773614,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/velas-premium-de-soja-xl-2-mechas-aquiahora-3756646.jpg?v=1769735047,7,Velas Premium de soja XL 2 Mechas - Aqui&Ahora - Portal Zen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9380.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,PUREZA - Verbena y Limon con Cáscara de Naranja,,,,,,,,'6060008,0.0,shopify,30,continue,manual,20990,0,true,true,,,,,'7798344773621,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9071.jpg?v=1769708404,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9367.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,FLORAL FIG - Higos & Flores Blancas con Pétalos de Rosas,,,,,,,,'6060009,0.0,shopify,29,deny,manual,20990,0,true,true,,,,,'7798344773638,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9367.jpg?v=1769708404,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_8948.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,PINK CITRUS - Pomelo & Mandarina con Rodajas de Cítricos,,,,,,,,'6060010,0.0,shopify,35,deny,manual,20990,0,true,true,,,,,'7798344773645,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_8948.jpg?v=1769708404,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9016.jpg?v=1769708404,kg,,8242,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9016.jpg?v=1769708404,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_8886.jpg?v=1769708404,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-premium-soja-xl-2-mechas-aqui-y-ahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/CIMG_9112.jpg?v=1769708404,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polynesian-waters-salvia-marina-lima-pack-aroma-hogar,Polynesian Waters - Salvia Marina & Lima | Frescura y Calma para tu Hogar,"<h2>Polynesian Waters - Salvia Marina &amp; Lima</h2>

<p>Un pack creado para transformar los espacios cotidianos en una pausa sensorial llena de frescura, calma y bienestar. Su combinacion de <strong>Salvia Marina &amp; Lima</strong> entrega una sensacion limpia, luminosa y liviana que renueva la energia del ambiente y ayuda a crear una atmosfera serena.</p>

<p>Perfecto para quienes buscan un hogar mas armonico, fresco y acogedor, con un aroma elegante que acompana sin invadir.</p>

<h3>Que sentiras</h3>
<ul>
  <li>Sensacion de limpieza fresca y relajante</li>
  <li>Ambiente mas liviano y agradable</li>
  <li>Energia luminosa para comenzar o cerrar el dia</li>
  <li>Espacios con aire de descanso y tranquilidad</li>
</ul>

<h3>Perfil aromatico</h3>
<p><strong>Salvia Marina:</strong> notas limpias y acuaticas que evocan brisa costera y orden emocional.</p>
<p><strong>Lima:</strong> toque citrico fresco que revitaliza, despeja y entrega energia suave.</p>

<h3>Tips de uso</h3>
<p><strong>Spray Textil y Ambiente</strong></p>
<ul>
  <li>Rocia sobre ropa de cama antes de dormir</li>
  <li>Usalo en cortinas para refrescar el espacio</li>
  <li>Ideal en living antes de recibir visitas</li>
  <li>Perfecto en bano para sensacion hotel o spa</li>
  <li>Aplicalo en cojines o sillones para renovar el aroma</li>
</ul>

<p><strong>Aceite Aromatico</strong></p>
<ul>
  <li>Usalo en difusor ceramico o humidificador</li>
  <li>Coloca unas gotas en piedras aromaticas o potpourri</li>
  <li>Ideal durante lectura, descanso o meditacion</li>
  <li>Excelente para crear un clima de calma nocturna</li>
</ul>

<h3>Momentos ideales</h3>
<ul>
  <li>Despues de ordenar la casa</li>
  <li>Antes de dormir</li>
  <li>Al despertar para empezar mas liviana</li>
  <li>Despues de dias intensos</li>
  <li>Cuando quieras sentir tu hogar mas lindo</li>
</ul>

<h3>Por que elegir este pack</h3>
<p>Porque combina practicidad inmediata con ritual sensorial. El spray refresca al instante y el aceite prolonga la experiencia, ayudando a crear una atmosfera fresca, armoniosa y acogedora en distintos espacios del hogar.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances,Packs,"Aqui & Ahora, aqui y ahora, calma, exoticdestination, fraganciasparaelhogar, lima, salvia",true,Title,Default Title,,,,,,,,'324344,0.0,shopify,8,deny,manual,16990,20480,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPTImage22abr2026_01_15_21p.m..png?v=1776878136,1,"",false,Polynesian Waters Salvia Marina y Lima | Pack Aroma Hogar,"Pack Polynesian Waters con spray textil y aceite aromatico de Salvia Marina y Lima. Frescura, calma y bienestar para dormitorio, living y hogar.",592,,,,,,,,,,,,,,,,,,,marron; negro,,,,,,,,,,,,,,,,,,,,,,,,,,desechables,,,,,,kg,,5743,true,,,active
polynesian-waters-salvia-marina-lima-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Escenario_de_producto-1db2fbfd-f3ad-43e3-832f-bf718bc0ea69.jpg?v=1776878363,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polynesian-waters-salvia-marina-lima-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/packpoli_Escenario_de_producto.jpg?v=1776878547,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polynesian-waters-salvia-marina-lima-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Escenario_de_producto-a8013f95-04d5-4037-aaf9-705887621c11.jpg?v=1776878665,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polynesian-waters-salvia-marina-lima-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_22_abr_2026_01_28_25_p.m..png?v=1776878917,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
